goos: darwin
goarch: arm64
pkg: github.com/anacrolix/btree/bench
cpu: Apple M4 Max
BenchmarkErigon/IterateDescBySize/n=100/tidwall-16     	 1726238	       695.2 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/tidwall-16     	 1717258	       698.4 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1675896	       715.6 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1643600	       727.4 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1679796	       716.7 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1629529	       810.0 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1600250	       748.5 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=100/google-16      	 1623960	       788.9 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  418858	      3120 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  424132	      2824 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  421815	      2831 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  420138	      2832 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  426194	      2820 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/ajwerner-16   	  426044	      2835 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  163401	      7147 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  173697	      7136 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  171624	      7051 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  170984	      7091 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  171986	      7103 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/tidwall-16    	  162441	      8050 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  174507	      6536 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  181176	      6610 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  191106	      6834 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  111730	      9531 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  176748	      6589 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=1000/google-16     	  188090	      6532 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42766	     28165 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42321	     28181 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42726	     28142 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42595	     28133 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42750	     28166 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/ajwerner-16  	   42834	     28220 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   12078	     95371 ns/op	  357659 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   15310	     78742 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   15074	     79369 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   15070	     79249 ns/op	  357658 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   15038	     79910 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/tidwall-16   	   14967	     79905 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16038	     73698 ns/op	  357658 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16671	     72214 ns/op	  357658 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16498	     72310 ns/op	  357658 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16854	     71287 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16578	     72557 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=10000/google-16    	   16362	     73142 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4272	    282548 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4275	    281782 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4305	    280139 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4216	    281035 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4262	    282974 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/ajwerner-16 	    4191	    280719 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1669	    714749 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1702	    723206 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1687	    717079 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1681	    712820 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1664	    710751 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/tidwall-16  	    1694	    705777 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1940	    641974 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1810	    628118 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1904	    636428 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1852	    636058 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1898	    624826 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/IterateDescBySize/n=100000/google-16   	    1794	    627789 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  722443	      1661 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  722692	      1678 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  723096	      1680 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  748022	      1666 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  734305	      1654 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/ajwerner-16         	  756805	      1665 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	  971958	      1215 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	  995244	      1236 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	  996856	      1193 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	 1000000	      1181 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	  999146	      1199 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/tidwall-16          	 1000000	      1203 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	  974190	      1224 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	  959503	      1222 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	 1000000	      1230 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	  981504	      1220 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	 1000000	      1281 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=100/google-16           	  971617	      1243 ns/op	    2072 B/op	       9 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   44610	     27039 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   43852	     27401 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   44997	     26991 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   45387	     26846 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   43912	     26962 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/ajwerner-16        	   44505	     27034 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   67000	     15907 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   75945	     15471 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   75648	     15900 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   77191	     15291 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   80367	     15797 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/tidwall-16         	   81394	     15562 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   82623	     14604 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   75828	     14944 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   85082	     14992 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   83575	     14620 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   80000	     14436 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=1000/google-16          	   80002	     15070 ns/op	   25240 B/op	      13 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2340	    524805 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2316	    524191 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2268	    528991 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2277	    529288 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2307	    537395 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/ajwerner-16       	    2221	    529396 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3546	    320932 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3811	    312545 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3787	    314315 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3190	    319790 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3830	    311870 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/tidwall-16        	    3766	    310508 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    4066	    304058 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    4004	    304194 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    3922	    306048 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    3985	    305919 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    3810	    304611 ns/op	  357656 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=10000/google-16         	    3858	    304966 ns/op	  357657 B/op	      20 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     211	   5710765 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     208	   5722497 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     208	   5748138 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     210	   5755931 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     210	   5716025 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/ajwerner-16      	     208	   5728213 ns/op	     224 B/op	       1 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     316	   3746321 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     315	   3771049 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     320	   3748697 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     321	   3733997 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     320	   3745851 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/tidwall-16       	     320	   3749426 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     325	   3672926 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     325	   3670819 ns/op	 4101408 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     324	   3673497 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     326	   3681681 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     324	   3701489 ns/op	 4101409 B/op	      29 allocs/op
BenchmarkErigon/SeekGEBySize/n=100000/google-16        	     322	   3675320 ns/op	 4101410 B/op	      29 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6743998	       180.5 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6625197	       182.0 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6728102	       184.3 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6427608	       183.6 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6248043	       182.0 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/ajwerner-16          	 6783387	       182.6 ns/op	    1200 B/op	       2 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  880728	      1346 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  885312	      1349 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  900300	      1351 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  897612	      1355 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  884539	      1346 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/tidwall-16           	  862018	      1345 ns/op	    2904 B/op	      20 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  538849	      2205 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  543104	      2208 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  560089	      2208 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  531510	      2203 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  553746	      2206 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=100/google-16            	  529706	      2209 ns/op	    3232 B/op	      24 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2555024	       470.4 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2538561	       470.9 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2594133	       476.2 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2533482	       472.7 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2530584	       474.8 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/ajwerner-16         	 2474754	       484.2 ns/op	    3509 B/op	       3 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   85851	     13903 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   86461	     14047 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   87154	     13932 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   84823	     14029 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   85418	     13933 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/tidwall-16          	   83414	     14176 ns/op	   19512 B/op	      83 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   42420	     27732 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   44150	     27242 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   43962	     27647 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   44097	     27079 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   44062	     27327 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=1000/google-16           	   43789	     26898 ns/op	   27456 B/op	     115 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1330563	       909.0 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1318521	       909.6 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1298424	       916.8 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1303999	       927.9 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1281139	       938.4 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/ajwerner-16        	 1312297	       915.5 ns/op	    5816 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    6284	    187352 ns/op	  187608 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    6354	    187343 ns/op	  187608 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    5814	    187615 ns/op	  187608 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    6543	    186860 ns/op	  187608 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    6505	    186309 ns/op	  187609 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/tidwall-16         	    6458	    189059 ns/op	  187609 B/op	     690 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3228	    363660 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3354	    357104 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3327	    364469 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3256	    358636 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3420	    365233 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=10000/google-16          	    3332	    360917 ns/op	  275497 B/op	    1009 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  867283	      1346 ns/op	    5818 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  847086	      1328 ns/op	    5818 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  917550	      1328 ns/op	    5819 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  880356	      1324 ns/op	    5818 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  906340	      1313 ns/op	    5818 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/ajwerner-16       	  900444	      1319 ns/op	    5818 B/op	       4 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     514	   2329268 ns/op	 1863345 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     525	   2295336 ns/op	 1863344 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     525	   2301386 ns/op	 1863341 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     520	   2323972 ns/op	 1863344 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     516	   2313635 ns/op	 1863343 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/tidwall-16        	     512	   2305346 ns/op	 1863344 B/op	    6687 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     283	   4247098 ns/op	 2761208 B/op	    9907 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     283	   4319221 ns/op	 2761205 B/op	    9907 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     282	   4254421 ns/op	 2761206 B/op	    9907 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     278	   4272086 ns/op	 2761209 B/op	    9907 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     282	   4248318 ns/op	 2761206 B/op	    9907 allocs/op
BenchmarkErigon/CloneBySize/n=100000/google-16         	     276	   4379103 ns/op	 2761208 B/op	    9907 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	15735838	        72.92 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	16005806	        73.62 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	16240668	        76.18 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	14770201	        83.56 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	15221377	        73.20 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/ajwerner-16                     	16245679	        77.21 ns/op	      13 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	18555756	        62.16 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	20502481	        61.89 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	19665589	        60.63 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	19460142	        61.45 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	20025949	        61.51 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/tidwall-16                      	18849634	        62.63 ns/op	      24 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	14849301	        80.52 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	15024806	        79.26 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	15067953	        80.22 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	14856985	        82.85 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	15212024	        78.61 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Insert/google-16                       	15066338	        84.85 ns/op	      18 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	20424140	        58.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	21032352	        58.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	20327440	        62.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	20518855	        59.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	20492809	        61.05 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/ajwerner-16                       	20401874	        59.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/tidwall-16                        	26847165	        42.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoogle/Seek/tidwall-16                        	29194652	        41.90 ns/op	       0 B/op	       0 allocs/op
